,datetime,year,month,day,hour,minutes,temp,hum,rain
18,"{u'mday': u'21', u'hour': u'09', u'min': u'00', u'mon': u'09', u'pretty': u'9:00 AM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,9,0,14.0,94,0
19,"{u'mday': u'21', u'hour': u'09', u'min': u'30', u'mon': u'09', u'pretty': u'9:30 AM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,9,30,15.0,88,0
20,"{u'mday': u'21', u'hour': u'10', u'min': u'30', u'mon': u'09', u'pretty': u'10:30 AM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,10,30,17.0,82,0
21,"{u'mday': u'21', u'hour': u'11', u'min': u'00', u'mon': u'09', u'pretty': u'11:00 AM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,11,0,17.0,82,0
22,"{u'mday': u'21', u'hour': u'11', u'min': u'30', u'mon': u'09', u'pretty': u'11:30 AM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,11,30,17.0,82,0
23,"{u'mday': u'21', u'hour': u'12', u'min': u'00', u'mon': u'09', u'pretty': u'12:00 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,12,0,18.0,77,0
24,"{u'mday': u'21', u'hour': u'12', u'min': u'30', u'mon': u'09', u'pretty': u'12:30 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,12,30,19.0,73,0
25,"{u'mday': u'21', u'hour': u'13', u'min': u'00', u'mon': u'09', u'pretty': u'1:00 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,13,0,20.0,73,0
26,"{u'mday': u'21', u'hour': u'13', u'min': u'37', u'mon': u'09', u'pretty': u'1:37 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,13,37,20.0,68,0
27,"{u'mday': u'21', u'hour': u'13', u'min': u'39', u'mon': u'09', u'pretty': u'1:39 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,13,39,20.0,73,0
28,"{u'mday': u'21', u'hour': u'13', u'min': u'42', u'mon': u'09', u'pretty': u'1:42 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,13,42,20.0,73,0
29,"{u'mday': u'21', u'hour': u'14', u'min': u'00', u'mon': u'09', u'pretty': u'2:00 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,14,0,21.0,68,0
30,"{u'mday': u'21', u'hour': u'14', u'min': u'30', u'mon': u'09', u'pretty': u'2:30 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,14,30,22.0,64,0
31,"{u'mday': u'21', u'hour': u'15', u'min': u'00', u'mon': u'09', u'pretty': u'3:00 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,15,0,22.0,60,0
32,"{u'mday': u'21', u'hour': u'15', u'min': u'30', u'mon': u'09', u'pretty': u'3:30 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,15,30,22.0,60,0
33,"{u'mday': u'21', u'hour': u'16', u'min': u'00', u'mon': u'09', u'pretty': u'4:00 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,16,0,22.0,60,0
34,"{u'mday': u'21', u'hour': u'16', u'min': u'30', u'mon': u'09', u'pretty': u'4:30 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,16,30,23.0,53,0
35,"{u'mday': u'21', u'hour': u'17', u'min': u'00', u'mon': u'09', u'pretty': u'5:00 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,17,0,23.0,53,0
36,"{u'mday': u'21', u'hour': u'17', u'min': u'30', u'mon': u'09', u'pretty': u'5:30 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,17,30,23.0,57,0
37,"{u'mday': u'21', u'hour': u'18', u'min': u'00', u'mon': u'09', u'pretty': u'6:00 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,18,0,22.0,53,0
38,"{u'mday': u'21', u'hour': u'18', u'min': u'18', u'mon': u'09', u'pretty': u'6:18 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,18,18,22.0,57,0
39,"{u'mday': u'21', u'hour': u'18', u'min': u'30', u'mon': u'09', u'pretty': u'6:30 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,18,30,22.0,57,0
40,"{u'mday': u'21', u'hour': u'19', u'min': u'00', u'mon': u'09', u'pretty': u'7:00 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,19,0,21.0,60,0
41,"{u'mday': u'21', u'hour': u'19', u'min': u'30', u'mon': u'09', u'pretty': u'7:30 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,19,30,21.0,60,0
42,"{u'mday': u'21', u'hour': u'20', u'min': u'00', u'mon': u'09', u'pretty': u'8:00 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,20,0,20.0,64,0
43,"{u'mday': u'21', u'hour': u'20', u'min': u'30', u'mon': u'09', u'pretty': u'8:30 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,20,30,19.0,68,0
44,"{u'mday': u'21', u'hour': u'21', u'min': u'00', u'mon': u'09', u'pretty': u'9:00 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,21,0,18.0,73,0
45,"{u'mday': u'21', u'hour': u'21', u'min': u'30', u'mon': u'09', u'pretty': u'9:30 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,21,30,17.0,77,0
46,"{u'mday': u'21', u'hour': u'22', u'min': u'00', u'mon': u'09', u'pretty': u'10:00 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,22,0,16.0,82,0
47,"{u'mday': u'21', u'hour': u'22', u'min': u'30', u'mon': u'09', u'pretty': u'10:30 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,22,30,16.0,82,0
48,"{u'mday': u'21', u'hour': u'23', u'min': u'00', u'mon': u'09', u'pretty': u'11:00 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,23,0,15.0,88,0
49,"{u'mday': u'21', u'hour': u'23', u'min': u'30', u'mon': u'09', u'pretty': u'11:30 PM CEST on September 21, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,21,23,30,15.0,82,0
0,"{u'mday': u'22', u'hour': u'00', u'min': u'00', u'mon': u'09', u'pretty': u'12:00 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,0,0,15.0,82,0
1,"{u'mday': u'22', u'hour': u'00', u'min': u'30', u'mon': u'09', u'pretty': u'12:30 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,0,30,14.0,88,0
2,"{u'mday': u'22', u'hour': u'01', u'min': u'00', u'mon': u'09', u'pretty': u'1:00 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,1,0,14.0,88,0
3,"{u'mday': u'22', u'hour': u'01', u'min': u'30', u'mon': u'09', u'pretty': u'1:30 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,1,30,14.0,82,0
4,"{u'mday': u'22', u'hour': u'02', u'min': u'00', u'mon': u'09', u'pretty': u'2:00 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,2,0,13.0,88,0
5,"{u'mday': u'22', u'hour': u'02', u'min': u'30', u'mon': u'09', u'pretty': u'2:30 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,2,30,13.0,88,0
6,"{u'mday': u'22', u'hour': u'03', u'min': u'00', u'mon': u'09', u'pretty': u'3:00 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,3,0,12.0,88,0
7,"{u'mday': u'22', u'hour': u'03', u'min': u'30', u'mon': u'09', u'pretty': u'3:30 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,3,30,12.0,88,0
8,"{u'mday': u'22', u'hour': u'04', u'min': u'00', u'mon': u'09', u'pretty': u'4:00 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,4,0,12.0,94,0
9,"{u'mday': u'22', u'hour': u'04', u'min': u'30', u'mon': u'09', u'pretty': u'4:30 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,4,30,12.0,94,0
10,"{u'mday': u'22', u'hour': u'05', u'min': u'00', u'mon': u'09', u'pretty': u'5:00 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,5,0,12.0,88,0
11,"{u'mday': u'22', u'hour': u'05', u'min': u'30', u'mon': u'09', u'pretty': u'5:30 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,5,30,12.0,88,0
12,"{u'mday': u'22', u'hour': u'06', u'min': u'00', u'mon': u'09', u'pretty': u'6:00 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,6,0,12.0,88,0
13,"{u'mday': u'22', u'hour': u'06', u'min': u'30', u'mon': u'09', u'pretty': u'6:30 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,6,30,11.0,94,0
14,"{u'mday': u'22', u'hour': u'07', u'min': u'00', u'mon': u'09', u'pretty': u'7:00 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,7,0,11.0,94,0
15,"{u'mday': u'22', u'hour': u'07', u'min': u'30', u'mon': u'09', u'pretty': u'7:30 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,7,30,11.0,94,0
16,"{u'mday': u'22', u'hour': u'08', u'min': u'00', u'mon': u'09', u'pretty': u'8:00 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,8,0,11.0,94,0
17,"{u'mday': u'22', u'hour': u'08', u'min': u'30', u'mon': u'09', u'pretty': u'8:30 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,8,30,11.0,94,0
18,"{u'mday': u'22', u'hour': u'09', u'min': u'00', u'mon': u'09', u'pretty': u'9:00 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,9,0,12.0,94,0
19,"{u'mday': u'22', u'hour': u'09', u'min': u'30', u'mon': u'09', u'pretty': u'9:30 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,9,30,13.0,94,0
20,"{u'mday': u'22', u'hour': u'10', u'min': u'00', u'mon': u'09', u'pretty': u'10:00 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,10,0,15.0,82,0
21,"{u'mday': u'22', u'hour': u'10', u'min': u'30', u'mon': u'09', u'pretty': u'10:30 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,10,30,17.0,72,0
22,"{u'mday': u'22', u'hour': u'11', u'min': u'00', u'mon': u'09', u'pretty': u'11:00 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,11,0,18.0,68,0
23,"{u'mday': u'22', u'hour': u'11', u'min': u'30', u'mon': u'09', u'pretty': u'11:30 AM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,11,30,19.0,64,0
24,"{u'mday': u'22', u'hour': u'12', u'min': u'00', u'mon': u'09', u'pretty': u'12:00 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,12,0,19.0,64,0
25,"{u'mday': u'22', u'hour': u'12', u'min': u'30', u'mon': u'09', u'pretty': u'12:30 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,12,30,20.0,60,0
26,"{u'mday': u'22', u'hour': u'13', u'min': u'00', u'mon': u'09', u'pretty': u'1:00 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,13,0,21.0,56,0
27,"{u'mday': u'22', u'hour': u'13', u'min': u'30', u'mon': u'09', u'pretty': u'1:30 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,13,30,21.0,56,0
28,"{u'mday': u'22', u'hour': u'14', u'min': u'00', u'mon': u'09', u'pretty': u'2:00 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,14,0,22.0,53,0
29,"{u'mday': u'22', u'hour': u'14', u'min': u'30', u'mon': u'09', u'pretty': u'2:30 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,14,30,22.0,53,0
30,"{u'mday': u'22', u'hour': u'15', u'min': u'00', u'mon': u'09', u'pretty': u'3:00 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,15,0,23.0,47,0
31,"{u'mday': u'22', u'hour': u'15', u'min': u'30', u'mon': u'09', u'pretty': u'3:30 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,15,30,23.0,47,0
32,"{u'mday': u'22', u'hour': u'16', u'min': u'00', u'mon': u'09', u'pretty': u'4:00 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,16,0,23.0,44,0
33,"{u'mday': u'22', u'hour': u'16', u'min': u'30', u'mon': u'09', u'pretty': u'4:30 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,16,30,23.0,41,0
34,"{u'mday': u'22', u'hour': u'17', u'min': u'00', u'mon': u'09', u'pretty': u'5:00 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,17,0,23.0,41,0
35,"{u'mday': u'22', u'hour': u'17', u'min': u'30', u'mon': u'09', u'pretty': u'5:30 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,17,30,24.0,38,0
36,"{u'mday': u'22', u'hour': u'18', u'min': u'00', u'mon': u'09', u'pretty': u'6:00 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,18,0,23.0,47,0
37,"{u'mday': u'22', u'hour': u'18', u'min': u'30', u'mon': u'09', u'pretty': u'6:30 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,18,30,23.0,44,0
38,"{u'mday': u'22', u'hour': u'19', u'min': u'00', u'mon': u'09', u'pretty': u'7:00 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,19,0,22.0,53,0
39,"{u'mday': u'22', u'hour': u'19', u'min': u'30', u'mon': u'09', u'pretty': u'7:30 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,19,30,21.0,53,0
40,"{u'mday': u'22', u'hour': u'20', u'min': u'00', u'mon': u'09', u'pretty': u'8:00 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,20,0,20.0,56,0
41,"{u'mday': u'22', u'hour': u'20', u'min': u'30', u'mon': u'09', u'pretty': u'8:30 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,20,30,19.0,56,0
42,"{u'mday': u'22', u'hour': u'21', u'min': u'00', u'mon': u'09', u'pretty': u'9:00 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,21,0,17.0,63,0
43,"{u'mday': u'22', u'hour': u'21', u'min': u'30', u'mon': u'09', u'pretty': u'9:30 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,21,30,16.0,68,0
44,"{u'mday': u'22', u'hour': u'22', u'min': u'00', u'mon': u'09', u'pretty': u'10:00 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,22,0,16.0,68,0
45,"{u'mday': u'22', u'hour': u'22', u'min': u'30', u'mon': u'09', u'pretty': u'10:30 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,22,30,15.0,72,0
46,"{u'mday': u'22', u'hour': u'23', u'min': u'00', u'mon': u'09', u'pretty': u'11:00 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,23,0,14.0,77,0
47,"{u'mday': u'22', u'hour': u'23', u'min': u'30', u'mon': u'09', u'pretty': u'11:30 PM CEST on September 22, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,22,23,30,14.0,77,0
0,"{u'mday': u'23', u'hour': u'00', u'min': u'00', u'mon': u'09', u'pretty': u'12:00 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,0,0,13.0,82,0
1,"{u'mday': u'23', u'hour': u'00', u'min': u'30', u'mon': u'09', u'pretty': u'12:30 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,0,30,14.0,77,0
2,"{u'mday': u'23', u'hour': u'01', u'min': u'00', u'mon': u'09', u'pretty': u'1:00 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,1,0,12.0,82,0
3,"{u'mday': u'23', u'hour': u'01', u'min': u'30', u'mon': u'09', u'pretty': u'1:30 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,1,30,12.0,88,0
4,"{u'mday': u'23', u'hour': u'02', u'min': u'00', u'mon': u'09', u'pretty': u'2:00 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,2,0,12.0,82,0
5,"{u'mday': u'23', u'hour': u'02', u'min': u'30', u'mon': u'09', u'pretty': u'2:30 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,2,30,11.0,88,0
6,"{u'mday': u'23', u'hour': u'03', u'min': u'00', u'mon': u'09', u'pretty': u'3:00 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,3,0,11.0,88,0
7,"{u'mday': u'23', u'hour': u'03', u'min': u'30', u'mon': u'09', u'pretty': u'3:30 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,3,30,11.0,88,0
8,"{u'mday': u'23', u'hour': u'04', u'min': u'00', u'mon': u'09', u'pretty': u'4:00 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,4,0,11.0,88,0
9,"{u'mday': u'23', u'hour': u'04', u'min': u'30', u'mon': u'09', u'pretty': u'4:30 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,4,30,10.0,94,0
10,"{u'mday': u'23', u'hour': u'05', u'min': u'00', u'mon': u'09', u'pretty': u'5:00 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,5,0,10.0,94,0
11,"{u'mday': u'23', u'hour': u'05', u'min': u'30', u'mon': u'09', u'pretty': u'5:30 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,5,30,10.0,94,0
12,"{u'mday': u'23', u'hour': u'06', u'min': u'00', u'mon': u'09', u'pretty': u'6:00 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,6,0,10.0,94,0
13,"{u'mday': u'23', u'hour': u'06', u'min': u'30', u'mon': u'09', u'pretty': u'6:30 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,6,30,10.0,87,0
14,"{u'mday': u'23', u'hour': u'07', u'min': u'00', u'mon': u'09', u'pretty': u'7:00 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,7,0,10.0,87,0
15,"{u'mday': u'23', u'hour': u'07', u'min': u'30', u'mon': u'09', u'pretty': u'7:30 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,7,30,9.0,93,0
16,"{u'mday': u'23', u'hour': u'08', u'min': u'00', u'mon': u'09', u'pretty': u'8:00 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,8,0,9.0,93,0
17,"{u'mday': u'23', u'hour': u'08', u'min': u'30', u'mon': u'09', u'pretty': u'8:30 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,8,30,10.0,94,0
18,"{u'mday': u'23', u'hour': u'09', u'min': u'00', u'mon': u'09', u'pretty': u'9:00 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,9,0,11.0,94,0
19,"{u'mday': u'23', u'hour': u'09', u'min': u'30', u'mon': u'09', u'pretty': u'9:30 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,9,30,12.0,94,0
20,"{u'mday': u'23', u'hour': u'10', u'min': u'00', u'mon': u'09', u'pretty': u'10:00 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,10,0,13.0,94,0
21,"{u'mday': u'23', u'hour': u'10', u'min': u'30', u'mon': u'09', u'pretty': u'10:30 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,10,30,13.0,94,0
22,"{u'mday': u'23', u'hour': u'11', u'min': u'00', u'mon': u'09', u'pretty': u'11:00 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,11,0,14.0,88,0
23,"{u'mday': u'23', u'hour': u'11', u'min': u'30', u'mon': u'09', u'pretty': u'11:30 AM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,11,30,14.0,88,0
24,"{u'mday': u'23', u'hour': u'12', u'min': u'00', u'mon': u'09', u'pretty': u'12:00 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,12,0,15.0,82,0
25,"{u'mday': u'23', u'hour': u'12', u'min': u'30', u'mon': u'09', u'pretty': u'12:30 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,12,30,16.0,77,0
26,"{u'mday': u'23', u'hour': u'13', u'min': u'00', u'mon': u'09', u'pretty': u'1:00 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,13,0,17.0,72,0
27,"{u'mday': u'23', u'hour': u'13', u'min': u'30', u'mon': u'09', u'pretty': u'1:30 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,13,30,17.0,68,0
28,"{u'mday': u'23', u'hour': u'14', u'min': u'00', u'mon': u'09', u'pretty': u'2:00 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,14,0,19.0,60,0
29,"{u'mday': u'23', u'hour': u'14', u'min': u'30', u'mon': u'09', u'pretty': u'2:30 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,14,30,19.0,60,0
30,"{u'mday': u'23', u'hour': u'15', u'min': u'00', u'mon': u'09', u'pretty': u'3:00 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,15,0,20.0,56,0
31,"{u'mday': u'23', u'hour': u'15', u'min': u'30', u'mon': u'09', u'pretty': u'3:30 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,15,30,21.0,49,0
32,"{u'mday': u'23', u'hour': u'16', u'min': u'00', u'mon': u'09', u'pretty': u'4:00 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,16,0,22.0,43,0
33,"{u'mday': u'23', u'hour': u'16', u'min': u'30', u'mon': u'09', u'pretty': u'4:30 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,16,30,22.0,46,0
34,"{u'mday': u'23', u'hour': u'17', u'min': u'00', u'mon': u'09', u'pretty': u'5:00 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,17,0,22.0,46,0
35,"{u'mday': u'23', u'hour': u'17', u'min': u'30', u'mon': u'09', u'pretty': u'5:30 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,17,30,22.0,43,0
36,"{u'mday': u'23', u'hour': u'18', u'min': u'00', u'mon': u'09', u'pretty': u'6:00 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,18,0,23.0,41,0
37,"{u'mday': u'23', u'hour': u'18', u'min': u'30', u'mon': u'09', u'pretty': u'6:30 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,18,30,22.0,43,0
38,"{u'mday': u'23', u'hour': u'19', u'min': u'00', u'mon': u'09', u'pretty': u'7:00 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,19,0,21.0,49,0
39,"{u'mday': u'23', u'hour': u'19', u'min': u'30', u'mon': u'09', u'pretty': u'7:30 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,19,30,20.0,49,0
40,"{u'mday': u'23', u'hour': u'20', u'min': u'00', u'mon': u'09', u'pretty': u'8:00 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,20,0,19.0,52,0
41,"{u'mday': u'23', u'hour': u'20', u'min': u'30', u'mon': u'09', u'pretty': u'8:30 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,20,30,19.0,56,0
42,"{u'mday': u'23', u'hour': u'21', u'min': u'00', u'mon': u'09', u'pretty': u'9:00 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,21,0,18.0,64,0
43,"{u'mday': u'23', u'hour': u'21', u'min': u'30', u'mon': u'09', u'pretty': u'9:30 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,21,30,17.0,72,0
44,"{u'mday': u'23', u'hour': u'22', u'min': u'00', u'mon': u'09', u'pretty': u'10:00 PM CEST on September 23, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,23,22,0,16.0,77,0
